pc_timestamp,elapsed_s,arduino_date,arduino_time,uptime_s,sht30_temp_C,sht30_humidity_pct,bme688_1_temp_C,bme688_1_humidity_pct,bme688_1_pressure_hpa,bme688_1_gas_ohms,bme688_2_temp_C,bme688_2_humidity_pct,bme688_2_pressure_hpa,bme688_2_gas_ohms,as7341_f1,as7341_f2,as7341_f3,as7341_f4,as7341_clear,as7341_nir,stepper_speed_pct,pump_speed_pct,pump_state
2026-06-16 18:47:04,3.51,2026-06-15,12:00:01,1.0,-45.0,44.97,29.18,43.15,1012.31,35339.0,28.61,71.03,1012.67,5684.0,3.0,4.0,6.0,12.0,81.0,12.0,0.0,100.0,ON
2026-06-16 18:47:06,5.77,2026-06-15,12:00:03,3.0,27.47,44.89,28.99,42.86,1012.31,34233.0,28.41,69.11,1012.68,5684.0,3.0,4.0,6.0,12.0,81.0,12.0,0.0,100.0,ON
2026-06-16 18:47:08,8.04,2026-06-15,12:00:05,5.0,27.48,44.9,28.84,42.9,1012.32,33376.0,28.24,70.66,1012.69,5684.0,2.0,4.0,6.0,12.0,81.0,12.0,0.0,100.0,ON
2026-06-16 18:47:10,10.3,2026-06-15,12:00:08,8.0,27.47,44.93,28.72,42.99,1012.32,32786.0,28.1,72.31,1012.69,5684.0,3.0,2.0,6.0,12.0,80.0,12.0,0.0,100.0,ON
2026-06-16 18:47:13,12.57,2026-06-15,12:00:10,10.0,27.48,44.96,28.63,43.06,1012.32,32193.0,28.0,73.44,1012.7,5684.0,3.0,4.0,6.0,12.0,80.0,12.0,0.0,100.0,ON
2026-06-16 18:47:15,14.83,2026-06-15,12:00:12,12.0,27.48,44.94,28.56,43.12,1012.34,31832.0,27.91,74.06,1012.7,5684.0,3.0,4.0,6.0,12.0,80.0,12.0,0.0,100.0,ON
2026-06-16 18:47:17,17.1,2026-06-15,12:00:14,14.0,27.47,44.96,28.5,43.19,1012.34,31550.0,27.85,74.34,1012.71,5684.0,3.0,4.0,6.0,12.0,81.0,12.0,0.0,100.0,ON
2026-06-16 18:47:19,19.36,2026-06-15,12:00:17,17.0,27.48,44.93,28.46,43.24,1012.34,31272.0,27.8,74.43,1012.7,5684.0,3.0,3.0,6.0,13.0,80.0,12.0,0.0,100.0,ON
2026-06-16 18:47:22,21.63,2026-06-15,12:00:19,19.0,27.48,44.91,28.43,43.26,1012.35,31227.0,27.76,74.75,1012.71,5684.0,2.0,3.0,6.0,12.0,81.0,12.0,0.0,100.0,ON
2026-06-16 18:47:24,23.9,2026-06-15,12:00:21,21.0,27.45,44.92,28.4,43.27,1012.35,30977.0,27.74,74.98,1012.72,5684.0,2.0,4.0,6.0,13.0,80.0,12.0,0.0,100.0,ON
2026-06-16 18:47:26,26.16,2026-06-15,12:00:23,23.0,27.48,44.93,28.38,43.27,1012.35,30710.0,27.71,75.08,1012.72,5684.0,2.0,3.0,6.0,12.0,81.0,12.0,0.0,100.0,ON
2026-06-16 18:47:28,28.43,2026-06-15,12:00:26,26.0,27.48,44.92,28.37,43.28,1012.35,30644.0,27.7,75.19,1012.73,5684.0,3.0,4.0,6.0,12.0,81.0,12.0,0.0,100.0,ON
