pc_timestamp,elapsed_s,arduino_date,arduino_time,uptime_s,sht30_temp_C,sht30_humidity_pct,bme688_1_temp_C,bme688_1_humidity_pct,bme688_1_pressure_hpa,bme688_1_gas_ohms,bme688_2_temp_C,bme688_2_humidity_pct,bme688_2_pressure_hpa,bme688_2_gas_ohms,as7341_f1,as7341_f2,as7341_f3,as7341_f4,as7341_clear,as7341_nir,stepper_speed_pct,pump_speed_pct,pump_state
2026-06-16 18:44:15,3.51,2026-06-15,12:00:01,1.0,-45.0,44.94,29.16,42.98,1012.29,35193.0,28.72,47.58,1012.58,5684.0,3.0,4.0,7.0,12.0,83.0,12.0,0.0,100.0,ON
2026-06-16 18:44:18,5.77,2026-06-15,12:00:03,3.0,27.49,44.82,28.99,42.67,1012.3,34178.0,28.52,47.42,1012.58,5684.0,3.0,4.0,7.0,13.0,83.0,12.0,0.0,100.0,ON
2026-06-16 18:44:20,8.04,2026-06-15,12:00:05,5.0,27.48,44.83,28.85,42.72,1012.31,33429.0,28.36,48.73,1012.59,5684.0,2.0,4.0,7.0,12.0,82.0,12.0,0.0,100.0,ON
2026-06-16 18:44:22,10.3,2026-06-15,12:00:08,8.0,27.49,44.82,28.73,42.81,1012.32,32711.0,28.23,50.51,1012.6,5684.0,3.0,4.0,7.0,12.0,83.0,14.0,0.0,100.0,ON
2026-06-16 18:44:24,12.57,2026-06-15,12:00:10,10.0,27.51,44.81,28.65,42.88,1012.32,32487.0,28.13,51.02,1012.6,5684.0,2.0,3.0,6.0,11.0,74.0,12.0,0.0,100.0,ON
2026-06-16 18:44:27,14.83,2026-06-15,12:00:12,12.0,27.49,44.83,28.58,42.94,1012.33,32096.0,28.05,52.51,1012.6,5684.0,1.0,1.0,3.0,4.0,28.0,4.0,0.0,100.0,ON
2026-06-16 18:44:29,17.1,2026-06-15,12:00:14,14.0,27.49,44.85,28.53,42.99,1012.33,31856.0,28.0,55.66,1012.6,5684.0,1.0,1.0,1.0,4.0,26.0,4.0,0.0,100.0,ON
2026-06-16 18:44:31,19.36,2026-06-15,12:00:17,17.0,27.49,44.85,28.49,43.02,1012.32,31597.0,27.95,55.79,1012.6,5684.0,0.0,1.0,1.0,3.0,19.0,2.0,0.0,100.0,ON
2026-06-16 18:44:33,21.63,2026-06-15,12:00:19,19.0,27.5,44.85,28.46,43.03,1012.32,31411.0,27.92,54.87,1012.6,5684.0,0.0,1.0,1.0,3.0,17.0,2.0,0.0,100.0,ON
2026-06-16 18:44:36,23.89,2026-06-15,12:00:21,21.0,27.5,44.86,28.43,43.03,1012.31,31295.0,27.91,54.04,1012.6,5684.0,0.0,0.0,2.0,5.0,29.0,4.0,0.0,100.0,ON
2026-06-16 18:44:38,26.16,2026-06-15,12:00:23,23.0,27.48,44.84,28.42,43.02,1012.31,31067.0,27.9,53.6,1012.6,5684.0,1.0,1.0,1.0,3.0,21.0,2.0,0.0,100.0,ON
2026-06-16 18:44:40,28.42,2026-06-15,12:00:26,26.0,27.5,44.83,28.41,43.01,1012.32,30910.0,27.89,54.04,1012.6,5684.0,0.0,1.0,1.0,2.0,21.0,2.0,0.0,100.0,ON
2026-06-16 18:44:42,30.68,2026-06-15,12:00:28,28.0,27.49,44.83,28.4,43.0,1012.32,30776.0,27.89,55.53,1012.61,5684.0,1.0,1.0,2.0,4.0,24.0,4.0,0.0,100.0,ON
2026-06-16 18:44:45,32.95,2026-06-15,12:00:30,30.0,27.49,44.81,28.39,43.01,1012.32,30732.0,27.89,58.24,1012.62,5684.0,2.0,2.0,3.0,5.0,39.0,6.0,0.0,100.0,ON
2026-06-16 18:44:47,35.22,2026-06-15,12:00:32,32.0,27.51,44.82,28.39,43.01,1012.32,30622.0,27.9,61.39,1012.63,5684.0,3.0,3.0,6.0,11.0,73.0,12.0,0.0,100.0,ON
2026-06-16 18:44:49,37.48,2026-06-15,12:00:35,35.0,27.5,44.79,28.38,42.99,1012.32,30447.0,27.91,64.32,1012.63,5684.0,3.0,3.0,6.0,11.0,77.0,12.0,0.0,100.0,ON
2026-06-16 18:44:52,39.75,2026-06-15,12:00:37,37.0,27.5,44.82,28.38,43.0,1012.32,30425.0,27.91,66.99,1012.63,5684.0,2.0,3.0,6.0,11.0,77.0,12.0,0.0,100.0,ON
2026-06-16 18:44:54,42.01,2026-06-15,12:00:39,39.0,27.5,44.83,28.38,42.97,1012.33,30425.0,27.92,68.8,1012.63,5684.0,2.0,3.0,6.0,11.0,76.0,12.0,0.0,100.0,ON
2026-06-16 18:44:56,44.28,2026-06-15,12:00:42,42.0,27.51,44.81,28.38,42.98,1012.33,30490.0,27.92,68.98,1012.63,5684.0,3.0,2.0,6.0,11.0,76.0,12.0,0.0,100.0,ON
2026-06-16 18:44:58,46.55,2026-06-15,12:00:44,44.0,27.53,44.77,28.37,42.98,1012.32,30338.0,27.92,69.5,1012.64,5684.0,3.0,3.0,6.0,11.0,76.0,12.0,0.0,100.0,ON
2026-06-16 18:45:01,48.81,2026-06-15,12:00:46,46.0,27.49,44.79,28.37,43.0,1012.33,30382.0,27.93,69.52,1012.65,5684.0,2.0,3.0,6.0,12.0,77.0,12.0,0.0,100.0,ON
2026-06-16 18:45:03,51.08,2026-06-15,12:00:48,48.0,27.5,44.79,28.37,43.1,1012.33,30317.0,27.93,70.1,1012.65,5684.0,3.0,4.0,6.0,12.0,77.0,12.0,0.0,100.0,ON
2026-06-16 18:45:05,53.35,2026-06-15,12:00:51,51.0,27.51,44.83,28.37,43.17,1012.33,30360.0,27.93,69.53,1012.66,5684.0,3.0,4.0,6.0,12.0,78.0,12.0,0.0,100.0,ON
2026-06-16 18:45:07,55.61,2026-06-15,12:00:53,53.0,27.51,44.89,28.36,43.21,1012.33,30425.0,27.93,69.99,1012.67,5684.0,2.0,2.0,6.0,11.0,77.0,12.0,0.0,100.0,ON
2026-06-16 18:45:10,57.88,2026-06-15,12:00:55,55.0,27.49,44.92,28.36,43.22,1012.34,30447.0,27.93,69.91,1012.67,5684.0,3.0,2.0,6.0,11.0,78.0,12.0,0.0,100.0,ON
2026-06-16 18:45:12,60.15,2026-06-15,12:00:57,57.0,27.51,44.91,28.36,43.23,1012.33,30447.0,27.93,70.39,1012.67,5684.0,3.0,3.0,7.0,12.0,78.0,12.0,0.0,100.0,ON
2026-06-16 18:45:14,62.41,2026-06-15,12:01:00,60.0,27.5,44.9,28.36,43.27,1012.34,30317.0,27.93,70.43,1012.68,5684.0,2.0,3.0,6.0,12.0,78.0,12.0,0.0,0.0,OFF
2026-06-16 18:45:16,64.68,2026-06-15,12:01:02,62.0,27.51,44.87,28.36,43.24,1012.34,30295.0,27.92,66.12,1012.67,5684.0,3.0,4.0,6.0,12.0,79.0,12.0,0.0,0.0,OFF
2026-06-16 18:45:19,66.94,2026-06-15,12:01:04,64.0,27.51,44.87,28.36,43.22,1012.34,30425.0,27.91,61.19,1012.67,5684.0,3.0,4.0,6.0,12.0,80.0,12.0,0.0,0.0,OFF
2026-06-16 18:45:21,69.21,2026-06-15,12:01:06,66.0,27.49,44.87,28.36,43.19,1012.34,30360.0,27.9,57.54,1012.66,5684.0,2.0,4.0,6.0,12.0,80.0,12.0,0.0,0.0,OFF
2026-06-16 18:45:23,71.47,2026-06-15,12:01:09,69.0,27.49,44.86,28.35,43.17,1012.34,30295.0,27.89,55.0,1012.65,5684.0,3.0,4.0,6.0,12.0,81.0,12.0,0.0,0.0,OFF
2026-06-16 18:45:26,73.74,2026-06-15,12:01:11,71.0,27.51,44.86,28.35,43.16,1012.33,30231.0,27.89,53.16,1012.65,5684.0,3.0,4.0,6.0,12.0,81.0,12.0,0.0,0.0,OFF
2026-06-16 18:45:28,76.0,2026-06-15,12:01:13,73.0,27.51,44.84,28.35,43.14,1012.34,30252.0,27.88,51.77,1012.65,5684.0,2.0,3.0,6.0,12.0,80.0,12.0,0.0,0.0,OFF
2026-06-16 18:45:35,83.71,2026-06-15,12:01:16,76.0,27.48,44.82,28.35,43.15,1012.34,30124.0,27.87,50.79,1012.64,5684.0,3.0,4.0,6.0,12.0,81.0,12.0,0.0,0.0,OFF
