pc_timestamp,elapsed_s,arduino_date,arduino_time,uptime_s,sht30_temp_C,sht30_humidity_pct,bme688_1_temp_C,bme688_1_humidity_pct,bme688_1_pressure_hpa,bme688_1_gas_ohms,bme688_2_temp_C,bme688_2_humidity_pct,bme688_2_pressure_hpa,bme688_2_gas_ohms,stepper_speed_pct,pump_speed_pct,pump_state
2026-06-15 18:31:34,46.19,2026-06-15,12:00:44,44.0,27.56,44.62,28.71,42.42,1015.06,36676.0,27.95,50.2,1015.27,40276.0,0.0,100.0,ON
2026-06-15 18:31:36,47.98,2026-06-15,12:00:46,46.0,27.59,44.6,28.71,42.41,1015.06,36644.0,27.95,49.8,1015.27,40699.0,0.0,100.0,ON
2026-06-15 18:31:37,49.77,2026-06-15,12:00:48,48.0,27.56,44.6,28.71,42.42,1015.06,36644.0,27.95,49.48,1015.27,41091.0,0.0,100.0,ON
2026-06-15 18:31:39,51.56,2026-06-15,12:00:49,49.0,27.57,44.59,28.71,42.42,1015.07,36550.0,27.95,49.4,1015.27,40816.0,0.0,100.0,ON
2026-06-15 18:31:41,53.35,2026-06-15,12:00:51,51.0,27.59,44.58,28.71,42.4,1015.07,36581.0,27.95,49.44,1015.27,40544.0,0.0,100.0,ON
2026-06-15 18:31:43,55.13,2026-06-15,12:00:53,53.0,27.56,44.56,28.71,42.4,1015.07,36676.0,27.95,49.47,1015.28,40429.0,0.0,100.0,ON
2026-06-15 18:31:45,56.92,2026-06-15,12:00:55,55.0,27.57,44.55,28.71,42.38,1015.07,36707.0,27.95,49.62,1015.27,39975.0,0.0,100.0,ON
2026-06-15 18:31:46,58.71,2026-06-15,12:00:56,56.0,27.59,44.54,28.71,42.36,1015.07,36613.0,27.95,49.54,1015.27,41091.0,0.0,100.0,ON
2026-06-15 18:31:48,60.5,2026-06-15,12:00:58,58.0,27.59,44.56,28.71,42.37,1015.07,36550.0,27.96,49.28,1015.28,41012.0,0.0,100.0,ON
2026-06-15 18:31:50,62.29,2026-06-15,12:01:00,60.0,27.59,44.53,28.71,42.38,1015.08,36456.0,27.96,49.26,1015.28,41531.0,0.0,100.0,OFF
2026-06-15 18:31:52,64.08,2026-06-15,12:01:02,62.0,27.56,44.55,28.71,42.38,1015.08,36394.0,27.96,48.81,1015.27,42780.0,0.0,100.0,OFF
2026-06-15 18:31:54,65.86,2026-06-15,12:01:04,64.0,27.55,44.55,28.7,42.38,1015.08,36519.0,27.96,48.15,1015.27,44061.0,0.0,100.0,OFF
2026-06-15 18:31:55,67.65,2026-06-15,12:01:05,65.0,27.58,44.53,28.7,42.37,1015.08,36613.0,27.96,47.54,1015.27,45086.0,0.0,100.0,OFF
2026-06-15 18:31:57,69.44,2026-06-15,12:01:07,67.0,27.57,44.51,28.7,42.35,1015.09,36644.0,27.96,47.03,1015.26,45616.0,0.0,100.0,OFF
2026-06-15 18:31:59,71.23,2026-06-15,12:01:09,69.0,27.58,44.47,28.7,42.34,1015.08,36613.0,27.96,46.58,1015.25,46159.0,0.0,100.0,OFF
2026-06-15 18:32:01,73.02,2026-06-15,12:01:11,71.0,27.58,44.46,28.7,42.32,1015.08,36676.0,27.96,46.18,1015.25,46766.0,0.0,100.0,OFF
