pc_timestamp,elapsed_s,arduino_date,arduino_time,uptime_s,sht30_temp_C,sht30_humidity_pct,bme688_1_temp_C,bme688_1_humidity_pct,bme688_1_pressure_hpa,bme688_1_gas_ohms,bme688_2_temp_C,bme688_2_humidity_pct,bme688_2_pressure_hpa,bme688_2_gas_ohms,stepper_speed_pct,pump_speed_pct,pump_state
2026-06-15 18:21:34,39.04,2026-06-15,12:00:37,37.0,27.57,44.46,28.73,42.23,1015.04,35575.0,27.94,48.34,1015.22,42105.0,0.0,100.0,ON
2026-06-15 18:21:36,40.82,2026-06-15,12:00:39,39.0,27.56,44.46,28.73,42.22,1015.04,35664.0,27.94,48.3,1015.22,41250.0,0.0,100.0,ON
2026-06-15 18:21:38,42.61,2026-06-15,12:00:40,40.0,27.56,44.46,28.73,42.23,1015.04,35634.0,27.94,48.63,1015.22,40467.0,0.0,100.0,ON
2026-06-15 18:21:39,44.4,2026-06-15,12:00:42,42.0,27.57,44.46,28.73,42.21,1015.05,35634.0,27.94,48.95,1015.22,40353.0,0.0,100.0,ON
2026-06-15 18:21:41,46.19,2026-06-15,12:00:44,44.0,27.56,44.47,28.73,42.23,1015.04,35545.0,27.94,48.93,1015.22,40544.0,0.0,100.0,ON
2026-06-15 18:21:43,47.98,2026-06-15,12:00:46,46.0,27.55,44.46,28.73,42.25,1015.04,35605.0,27.94,49.06,1015.22,39677.0,0.0,100.0,ON
2026-06-15 18:21:45,49.77,2026-06-15,12:00:48,48.0,27.55,44.46,28.73,42.3,1015.04,35605.0,27.94,49.43,1015.23,38988.0,0.0,100.0,ON
2026-06-15 18:21:47,51.55,2026-06-15,12:00:49,49.0,27.57,44.46,28.73,42.32,1015.05,35457.0,27.94,49.67,1015.24,39167.0,0.0,100.0,ON
2026-06-15 18:21:48,53.35,2026-06-15,12:00:51,51.0,27.55,44.46,28.73,42.32,1015.06,35339.0,27.94,49.49,1015.23,40238.0,0.0,100.0,ON
2026-06-15 18:21:50,55.13,2026-06-15,12:00:53,53.0,27.58,44.49,28.73,42.32,1015.06,35575.0,27.94,49.24,1015.24,40429.0,0.0,100.0,ON
2026-06-15 18:21:52,56.92,2026-06-15,12:00:55,55.0,27.56,44.47,28.72,42.33,1015.06,35281.0,27.94,49.24,1015.23,39900.0,0.0,100.0,ON
2026-06-15 18:21:54,58.71,2026-06-15,12:00:56,56.0,27.56,44.5,28.72,42.33,1015.07,35310.0,27.94,49.39,1015.24,40087.0,0.0,100.0,ON
2026-06-15 18:21:56,60.5,2026-06-15,12:00:58,58.0,27.57,44.51,28.72,42.33,1015.07,35368.0,27.94,49.53,1015.25,39714.0,0.0,100.0,ON
2026-06-15 18:21:57,62.29,2026-06-15,12:01:00,60.0,27.56,44.49,28.72,42.33,1015.07,35251.0,27.94,49.51,1015.25,41012.0,0.0,0.0,OFF
2026-06-15 18:21:59,64.08,2026-06-15,12:01:02,62.0,27.56,44.5,28.72,42.32,1015.07,35398.0,27.94,48.77,1015.25,42996.0,0.0,0.0,OFF
2026-06-15 18:22:01,65.87,2026-06-15,12:01:04,64.0,27.58,44.47,28.72,42.32,1015.07,35164.0,27.94,47.91,1015.24,44382.0,0.0,0.0,OFF
2026-06-15 18:22:03,67.65,2026-06-15,12:01:05,65.0,27.56,44.46,28.72,42.32,1015.07,35339.0,27.94,47.18,1015.24,45181.0,0.0,0.0,OFF
2026-06-15 18:22:05,69.44,2026-06-15,12:01:07,67.0,27.57,44.47,28.72,42.29,1015.06,35368.0,27.94,46.57,1015.23,45911.0,0.0,0.0,OFF
2026-06-15 18:22:06,71.23,2026-06-15,12:01:09,69.0,27.55,44.46,28.72,42.31,1015.06,35398.0,27.94,46.12,1015.22,46460.0,0.0,0.0,OFF
2026-06-15 18:22:08,73.02,2026-06-15,12:01:11,71.0,27.56,44.44,28.72,42.3,1015.06,35368.0,27.94,45.82,1015.22,46259.0,0.0,0.0,OFF
2026-06-15 18:22:10,74.81,2026-06-15,12:01:13,73.0,27.55,44.44,28.72,42.28,1015.06,35575.0,27.94,45.64,1015.22,46309.0,0.0,0.0,OFF
2026-06-15 18:22:12,76.6,2026-06-15,12:01:14,74.0,27.56,44.43,28.71,42.26,1015.06,35457.0,27.94,45.47,1015.22,46410.0,0.0,0.0,OFF
2026-06-15 18:22:13,78.38,2026-06-15,12:01:16,76.0,27.55,44.42,28.71,42.26,1015.05,35754.0,27.94,45.31,1015.22,46715.0,0.0,0.0,OFF
2026-06-15 18:22:15,80.17,2026-06-15,12:01:18,78.0,27.55,44.4,28.71,42.25,1015.05,35664.0,27.95,45.2,1015.22,47690.0,0.0,0.0,OFF
2026-06-15 18:22:17,81.96,2026-06-15,12:01:20,80.0,27.57,44.39,28.71,42.27,1015.05,35754.0,27.95,45.1,1015.22,47931.0,0.0,0.0,OFF
2026-06-15 18:22:19,83.75,2026-06-15,12:01:21,81.0,27.56,44.39,28.71,42.25,1015.05,35784.0,27.95,44.96,1015.22,47958.0,0.0,0.0,OFF
2026-06-15 18:22:21,85.54,2026-06-15,12:01:23,83.0,27.55,44.39,28.71,42.26,1015.06,35754.0,27.95,44.87,1015.22,48448.0,0.0,0.0,OFF
2026-06-15 18:22:22,87.33,2026-06-15,12:01:25,85.0,27.55,44.4,28.71,42.25,1015.06,35605.0,27.95,44.78,1015.21,48613.0,0.0,0.0,OFF
2026-06-15 18:22:24,89.11,2026-06-15,12:01:27,87.0,27.56,44.39,28.71,42.25,1015.06,35457.0,27.95,44.69,1015.21,48641.0,0.0,0.0,OFF
2026-06-15 18:22:26,90.9,2026-06-15,12:01:29,89.0,27.56,44.39,28.71,42.27,1015.05,35486.0,27.95,44.66,1015.21,48641.0,0.0,0.0,OFF
2026-06-15 18:22:28,92.69,2026-06-15,12:01:30,90.0,27.56,44.38,28.71,42.26,1015.04,35281.0,27.95,44.61,1015.21,48613.0,0.0,0.0,OFF
2026-06-15 18:22:30,94.48,2026-06-15,12:01:32,92.0,27.55,44.4,28.71,42.26,1015.06,35106.0,27.95,44.57,1015.21,48864.0,0.0,0.0,OFF
2026-06-15 18:22:31,96.27,2026-06-15,12:01:34,94.0,27.55,44.4,28.71,42.24,1015.05,35164.0,27.95,44.54,1015.22,48836.0,0.0,0.0,OFF
2026-06-15 18:22:33,98.06,2026-06-15,12:01:36,96.0,27.56,44.4,28.71,42.25,1015.05,34963.0,27.95,44.49,1015.22,49032.0,0.0,0.0,OFF
2026-06-15 18:22:35,99.85,2026-06-15,12:01:38,98.0,27.55,44.4,28.7,42.25,1015.06,35135.0,27.95,44.47,1015.21,49032.0,0.0,0.0,OFF
2026-06-15 18:22:37,101.63,2026-06-15,12:01:39,99.0,27.55,44.41,28.7,42.24,1015.05,35222.0,27.95,44.44,1015.21,49230.0,0.0,0.0,OFF
2026-06-15 18:22:38,103.42,2026-06-15,12:01:41,101.0,27.55,44.42,28.7,42.24,1015.05,35222.0,27.95,44.44,1015.22,49287.0,0.0,0.0,OFF
2026-06-15 18:22:40,105.21,2026-06-15,12:01:43,103.0,27.56,44.41,28.7,42.23,1015.05,35222.0,27.95,44.42,1015.21,49032.0,0.0,0.0,OFF
2026-06-15 18:22:42,107.0,2026-06-15,12:01:45,105.0,27.56,44.41,28.7,42.24,1015.04,35281.0,27.95,44.43,1015.21,49230.0,0.0,0.0,OFF
2026-06-15 18:22:44,108.79,2026-06-15,12:01:46,106.0,27.55,44.42,28.7,42.24,1015.05,35251.0,27.95,44.42,1015.21,48920.0,0.0,0.0,OFF
2026-06-15 18:22:46,110.58,2026-06-15,12:01:48,108.0,27.56,44.41,28.7,42.26,1015.05,35339.0,27.95,44.42,1015.21,48696.0,0.0,0.0,OFF
2026-06-15 18:22:47,112.36,2026-06-15,12:01:50,110.0,27.56,44.43,28.7,42.26,1015.05,35222.0,27.95,44.46,1015.21,48558.0,0.0,0.0,OFF
2026-06-15 18:22:49,114.15,2026-06-15,12:01:52,112.0,27.56,44.41,28.7,42.25,1015.04,35398.0,27.95,44.46,1015.22,48836.0,0.0,0.0,OFF
2026-06-15 18:22:51,115.94,2026-06-15,12:01:54,114.0,27.55,44.4,28.7,42.26,1015.04,35486.0,27.95,44.46,1015.2,48836.0,0.0,0.0,OFF
2026-06-15 18:22:53,117.73,2026-06-15,12:01:55,115.0,27.55,44.4,28.7,42.27,1015.05,35634.0,27.95,44.46,1015.2,49117.0,0.0,0.0,OFF
2026-06-15 18:22:55,119.52,2026-06-15,12:01:57,117.0,27.55,44.42,28.7,42.27,1015.05,35516.0,27.95,44.45,1015.21,49060.0,0.0,0.0,OFF
2026-06-15 18:22:56,121.3,2026-06-15,12:01:59,119.0,27.56,44.42,28.7,42.28,1015.06,35634.0,27.95,44.42,1015.22,49230.0,0.0,0.0,OFF
2026-06-15 18:22:58,123.09,2026-06-15,12:02:01,121.0,27.56,44.41,28.7,42.28,1015.06,35457.0,27.95,44.41,1015.22,49004.0,0.0,0.0,ON
2026-06-15 18:23:00,124.88,2026-06-15,12:02:03,123.0,27.54,44.42,28.69,42.28,1015.06,35486.0,27.95,44.42,1015.22,48892.0,0.0,0.0,ON
2026-06-15 18:23:02,126.67,2026-06-15,12:02:04,124.0,27.55,44.4,28.69,42.27,1015.06,35605.0,27.95,44.39,1015.21,49004.0,0.0,0.0,ON
2026-06-15 18:23:04,128.46,2026-06-15,12:02:06,126.0,27.55,44.38,28.69,42.26,1015.06,35605.0,27.95,44.37,1015.22,49602.0,0.0,0.0,ON
2026-06-15 18:23:05,130.25,2026-06-15,12:02:08,128.0,27.55,44.34,28.69,42.24,1015.07,35634.0,27.95,44.36,1015.23,49004.0,0.0,0.0,ON
2026-06-15 18:23:07,132.04,2026-06-15,12:02:10,130.0,27.55,44.34,28.69,42.23,1015.07,35724.0,27.95,44.38,1015.23,49174.0,0.0,0.0,ON
2026-06-15 18:23:09,133.82,2026-06-15,12:02:11,131.0,27.55,44.35,28.69,42.23,1015.07,35724.0,27.95,44.38,1015.22,49032.0,0.0,0.0,ON
2026-06-15 18:23:11,135.61,2026-06-15,12:02:13,133.0,27.55,44.33,28.69,42.23,1015.07,35664.0,27.95,44.39,1015.22,49174.0,0.0,0.0,ON
2026-06-15 18:23:12,137.4,2026-06-15,12:02:15,135.0,27.56,44.33,28.69,42.24,1015.07,35724.0,27.95,44.36,1015.23,49344.0,0.0,0.0,ON
2026-06-15 18:23:14,139.19,2026-06-15,12:02:17,137.0,27.55,44.34,28.69,42.25,1015.07,35694.0,27.94,44.34,1015.22,49287.0,0.0,0.0,ON
2026-06-15 18:23:16,140.98,2026-06-15,12:02:19,139.0,27.54,44.35,28.69,42.23,1015.07,35457.0,27.94,44.33,1015.23,49060.0,0.0,0.0,ON
2026-06-15 18:23:18,142.77,2026-06-15,12:02:20,140.0,27.55,44.35,28.69,42.25,1015.07,35516.0,27.94,44.31,1015.23,49487.0,0.0,0.0,ON
2026-06-15 18:23:20,144.56,2026-06-15,12:02:22,142.0,27.55,44.35,28.69,42.25,1015.07,35575.0,27.94,44.3,1015.24,49287.0,0.0,0.0,ON
2026-06-15 18:23:21,146.34,2026-06-15,12:02:24,144.0,27.54,44.35,28.69,42.25,1015.06,35545.0,27.94,44.28,1015.23,49459.0,0.0,0.0,ON
2026-06-15 18:23:23,148.13,2026-06-15,12:02:26,146.0,27.55,44.37,28.69,42.26,1015.07,35545.0,27.94,44.29,1015.22,49921.0,0.0,0.0,ON
2026-06-15 18:23:25,149.92,2026-06-15,12:02:28,148.0,27.55,44.37,28.68,42.26,1015.07,35605.0,27.94,44.27,1015.23,49805.0,0.0,0.0,ON
2026-06-15 18:23:27,151.71,2026-06-15,12:02:29,149.0,27.55,44.38,28.68,42.27,1015.06,35427.0,27.94,44.25,1015.21,49951.0,0.0,0.0,ON
2026-06-15 18:23:29,153.5,2026-06-15,12:02:31,151.0,27.56,44.4,28.68,42.29,1015.05,35634.0,27.94,44.24,1015.21,50068.0,0.0,0.0,ON
2026-06-15 18:23:30,155.29,2026-06-15,12:02:33,153.0,27.55,44.43,28.68,42.32,1015.05,35575.0,27.94,44.23,1015.21,49892.0,0.0,0.0,ON
2026-06-15 18:23:32,157.08,2026-06-15,12:02:35,155.0,27.55,44.45,28.68,42.35,1015.06,35605.0,27.94,44.26,1015.21,50068.0,0.0,0.0,ON
2026-06-15 18:23:34,158.86,2026-06-15,12:02:36,156.0,27.55,44.47,28.68,42.36,1015.06,35545.0,27.94,44.27,1015.21,49892.0,0.0,0.0,ON
2026-06-15 18:23:36,160.65,2026-06-15,12:02:38,158.0,27.55,44.48,28.68,42.38,1015.06,35339.0,27.94,44.26,1015.22,50186.0,0.0,0.0,ON
2026-06-15 18:23:37,162.44,2026-06-15,12:02:40,160.0,27.55,44.51,28.69,42.38,1015.06,35457.0,27.94,44.25,1015.22,50274.0,0.0,0.0,ON
2026-06-15 18:23:39,164.23,2026-06-15,12:02:42,162.0,27.55,44.52,28.69,42.39,1015.06,35368.0,27.94,44.25,1015.23,49921.0,0.0,0.0,ON
2026-06-15 18:23:41,166.02,2026-06-15,12:02:44,164.0,27.55,44.55,28.68,42.38,1015.06,35457.0,27.94,44.27,1015.24,50009.0,0.0,0.0,ON
2026-06-15 18:23:43,167.8,2026-06-15,12:02:45,165.0,27.55,44.57,28.68,42.42,1015.06,35486.0,27.94,44.29,1015.24,49951.0,0.0,0.0,ON
2026-06-15 18:23:45,169.59,2026-06-15,12:02:47,167.0,27.55,44.58,28.69,42.42,1015.07,35605.0,27.93,44.3,1015.23,49602.0,0.0,0.0,ON
2026-06-15 18:23:46,171.38,2026-06-15,12:02:49,169.0,27.55,44.59,28.69,42.42,1015.07,35457.0,27.93,44.32,1015.24,49805.0,0.0,0.0,ON
2026-06-15 18:23:48,173.17,2026-06-15,12:02:51,171.0,27.55,44.61,28.69,42.42,1015.06,35545.0,27.94,44.29,1015.24,49980.0,0.0,0.0,ON
2026-06-15 18:23:50,174.96,2026-06-15,12:02:53,173.0,27.55,44.6,28.69,42.42,1015.06,35664.0,27.94,44.26,1015.23,50245.0,0.0,0.0,ON
2026-06-15 18:23:52,176.75,2026-06-15,12:02:54,174.0,27.55,44.61,28.69,42.41,1015.07,35575.0,27.94,44.24,1015.23,50304.0,0.0,0.0,ON
2026-06-15 18:23:54,178.54,2026-06-15,12:02:56,176.0,27.55,44.6,28.69,42.41,1015.07,35545.0,27.94,44.23,1015.23,50156.0,0.0,0.0,ON
2026-06-15 18:23:55,180.32,2026-06-15,12:02:58,178.0,27.55,44.56,28.68,42.39,1015.07,35545.0,27.94,44.24,1015.23,50156.0,0.0,0.0,ON
2026-06-15 18:23:57,182.11,2026-06-15,12:03:00,180.0,27.55,44.53,28.68,42.38,1015.07,35605.0,27.93,44.24,1015.23,50334.0,0.0,0.0,ON
2026-06-15 18:23:59,183.9,2026-06-15,12:03:01,181.0,27.54,44.52,28.68,42.38,1015.06,35575.0,27.93,44.23,1015.22,50215.0,0.0,0.0,OFF
2026-06-15 18:24:01,185.69,2026-06-15,12:03:03,183.0,27.55,44.48,28.68,42.36,1015.06,35516.0,27.93,44.27,1015.23,50127.0,0.0,0.0,OFF
2026-06-15 18:24:03,187.48,2026-06-15,12:03:05,185.0,27.55,44.49,28.68,42.37,1015.06,35457.0,27.93,44.29,1015.23,49921.0,0.0,0.0,OFF
2026-06-15 18:24:04,189.27,2026-06-15,12:03:07,187.0,27.55,44.47,28.68,42.36,1015.06,35516.0,27.93,44.31,1015.24,49805.0,0.0,0.0,OFF
2026-06-15 18:24:06,191.05,2026-06-15,12:03:09,189.0,27.55,44.47,28.68,42.36,1015.07,35457.0,27.93,44.3,1015.25,50097.0,0.0,0.0,OFF
2026-06-15 18:24:08,192.84,2026-06-15,12:03:10,190.0,27.55,44.48,28.68,42.38,1015.07,35457.0,27.93,44.29,1015.25,50156.0,0.0,0.0,OFF
2026-06-15 18:24:10,194.63,2026-06-15,12:03:12,192.0,27.55,44.47,28.69,42.36,1015.07,35457.0,27.93,44.27,1015.25,50068.0,0.0,0.0,OFF
2026-06-15 18:24:11,196.42,2026-06-15,12:03:14,194.0,27.55,44.48,28.68,42.36,1015.07,35605.0,27.93,44.3,1015.27,49747.0,0.0,0.0,OFF
2026-06-15 18:24:13,198.21,2026-06-15,12:03:16,196.0,27.55,44.49,28.68,42.37,1015.08,35754.0,27.93,44.33,1015.27,49776.0,0.0,0.0,OFF
2026-06-15 18:24:15,200.0,2026-06-15,12:03:18,198.0,27.55,44.49,28.68,42.36,1015.08,35694.0,27.93,44.32,1015.26,49863.0,0.0,0.0,OFF
2026-06-15 18:24:17,201.78,2026-06-15,12:03:19,199.0,27.54,44.47,28.68,42.36,1015.08,35634.0,27.93,44.3,1015.27,49805.0,0.0,0.0,OFF
2026-06-15 18:24:19,203.57,2026-06-15,12:03:21,201.0,27.56,44.47,28.68,42.35,1015.09,35694.0,27.93,44.3,1015.27,49892.0,0.0,0.0,OFF
2026-06-15 18:24:20,205.36,2026-06-15,12:03:23,203.0,27.55,44.46,28.68,42.34,1015.08,35844.0,27.93,44.32,1015.27,49747.0,0.0,0.0,OFF
2026-06-15 18:24:22,207.15,2026-06-15,12:03:25,205.0,27.55,44.47,28.68,42.33,1015.08,35844.0,27.93,44.32,1015.26,49660.0,0.0,0.0,OFF
2026-06-15 18:24:24,208.94,2026-06-15,12:03:27,207.0,27.55,44.49,28.68,42.35,1015.08,35844.0,27.93,44.35,1015.25,49316.0,0.0,0.0,OFF
2026-06-15 18:24:26,210.73,2026-06-15,12:03:28,208.0,27.55,44.49,28.68,42.35,1015.07,35754.0,27.93,44.38,1015.26,49145.0,0.0,0.0,OFF
2026-06-15 18:24:28,212.52,2026-06-15,12:03:30,210.0,27.55,44.5,28.68,42.36,1015.07,35844.0,27.93,44.36,1015.26,49373.0,0.0,0.0,OFF
2026-06-15 18:24:29,214.3,2026-06-15,12:03:32,212.0,27.55,44.49,28.68,42.36,1015.07,35724.0,27.93,44.35,1015.26,49689.0,0.0,0.0,OFF
2026-06-15 18:24:31,216.09,2026-06-15,12:03:34,214.0,27.55,44.48,28.68,42.37,1015.07,35634.0,27.93,44.33,1015.26,49660.0,0.0,0.0,OFF
2026-06-15 18:24:33,217.88,2026-06-15,12:03:35,215.0,27.55,44.47,28.68,42.33,1015.08,35694.0,27.93,44.3,1015.25,49602.0,0.0,0.0,OFF
2026-06-15 18:24:35,219.67,2026-06-15,12:03:37,217.0,27.55,44.47,28.68,42.33,1015.08,35724.0,27.93,44.33,1015.25,49602.0,0.0,0.0,OFF
2026-06-15 18:24:37,221.46,2026-06-15,12:03:39,219.0,27.55,44.46,28.68,42.32,1015.08,35754.0,27.94,44.32,1015.25,49892.0,0.0,0.0,OFF
2026-06-15 18:24:38,223.25,2026-06-15,12:03:41,221.0,27.55,44.45,28.68,42.32,1015.07,35694.0,27.94,44.3,1015.25,50009.0,0.0,0.0,OFF
2026-06-15 18:24:40,225.04,2026-06-15,12:03:43,223.0,27.55,44.44,28.68,42.32,1015.08,35784.0,27.93,44.28,1015.24,49718.0,0.0,0.0,OFF
2026-06-15 18:24:42,226.83,2026-06-15,12:03:44,224.0,27.55,44.42,28.68,42.29,1015.08,35724.0,27.93,44.28,1015.25,50068.0,0.0,0.0,OFF
2026-06-15 18:24:44,228.61,2026-06-15,12:03:46,226.0,27.53,44.42,28.68,42.29,1015.08,35664.0,27.93,44.26,1015.24,49718.0,0.0,0.0,OFF
2026-06-15 18:24:45,230.4,2026-06-15,12:03:48,228.0,27.55,44.41,28.68,42.3,1015.08,35724.0,27.93,44.27,1015.25,49401.0,0.0,0.0,OFF
2026-06-15 18:24:47,232.19,2026-06-15,12:03:50,230.0,27.55,44.42,28.68,42.29,1015.08,35634.0,27.93,44.29,1015.24,49805.0,0.0,0.0,OFF
2026-06-15 18:24:49,233.98,2026-06-15,12:03:52,232.0,27.55,44.44,28.68,42.3,1015.08,35634.0,27.93,44.28,1015.24,49430.0,0.0,0.0,OFF
2026-06-15 18:24:51,235.77,2026-06-15,12:03:53,233.0,27.55,44.41,28.68,42.3,1015.08,35457.0,27.93,44.32,1015.25,49259.0,0.0,0.0,OFF
2026-06-15 18:24:53,237.55,2026-06-15,12:03:55,235.0,27.55,44.43,28.69,42.3,1015.09,35545.0,27.93,44.34,1015.25,49344.0,0.0,0.0,OFF
2026-06-15 18:24:54,239.34,2026-06-15,12:03:57,237.0,27.55,44.43,28.69,42.32,1015.08,35457.0,27.94,44.32,1015.25,49602.0,0.0,0.0,OFF
