timestamp,elapsed_s,sht30_temp_C,sht30_humidity_pct,bme688_temp_C,bme688_humidity_pct,bme688_pressure_hpa,bme688_gas_ohms,motor_speed_pct
2026-06-12 17:08:16,2.03,nan,nan,nan,nan,nan,nan,0.0
2026-06-12 17:08:17,2.92,nan,nan,nan,nan,nan,nan,0.0
2026-06-12 17:08:18,3.92,nan,nan,nan,nan,nan,nan,0.0
2026-06-12 17:08:19,4.92,nan,nan,nan,nan,nan,nan,0.0
2026-06-12 17:08:20,5.92,nan,nan,nan,nan,nan,nan,0.0
2026-06-12 17:08:21,6.93,nan,nan,nan,nan,nan,nan,0.0
2026-06-12 17:08:22,7.93,nan,nan,nan,nan,nan,nan,0.0
2026-06-12 17:08:23,8.93,nan,nan,nan,nan,nan,nan,0.0
2026-06-12 17:08:24,9.93,nan,nan,nan,nan,nan,nan,0.0
2026-06-12 17:08:25,10.94,nan,nan,nan,nan,nan,nan,0.0
2026-06-12 17:08:26,11.94,nan,nan,nan,nan,nan,nan,0.0
2026-06-12 17:08:27,12.94,nan,nan,nan,nan,nan,nan,0.0
2026-06-12 17:08:28,13.94,nan,nan,nan,nan,nan,nan,0.0
2026-06-12 17:08:29,14.95,nan,nan,nan,nan,nan,nan,0.0
2026-06-12 17:08:30,15.95,nan,nan,nan,nan,nan,nan,0.0
2026-06-12 17:08:31,16.95,nan,nan,nan,nan,nan,nan,0.0
2026-06-12 17:08:32,17.95,nan,nan,nan,nan,nan,nan,0.0
2026-06-12 17:08:33,18.96,nan,nan,nan,nan,nan,nan,0.0
2026-06-12 17:08:34,19.96,nan,nan,nan,nan,nan,nan,0.0
2026-06-12 17:08:35,20.96,nan,nan,nan,nan,nan,nan,0.0
2026-06-12 17:08:36,21.96,nan,nan,nan,nan,nan,nan,0.0
2026-06-12 17:08:37,22.96,nan,nan,nan,nan,nan,nan,0.0
2026-06-12 17:08:38,23.97,nan,nan,nan,nan,nan,nan,0.0
2026-06-12 17:08:39,24.97,nan,nan,nan,nan,nan,nan,0.0
2026-06-12 17:08:40,25.97,nan,nan,nan,nan,nan,nan,0.0
2026-06-12 17:08:41,26.97,nan,nan,nan,nan,nan,nan,0.0
2026-06-12 17:08:42,27.98,nan,nan,nan,nan,nan,nan,0.0
2026-06-12 17:08:43,28.98,nan,nan,nan,nan,nan,nan,0.0
2026-06-12 17:08:44,29.98,nan,nan,nan,nan,nan,nan,0.0
2026-06-12 17:08:45,30.98,nan,nan,nan,nan,nan,nan,0.0
2026-06-12 17:08:46,31.98,nan,nan,nan,nan,nan,nan,0.0
2026-06-12 17:08:47,32.99,nan,nan,nan,nan,nan,nan,0.0
2026-06-12 17:08:48,33.99,nan,nan,nan,nan,nan,nan,0.0
2026-06-12 17:08:49,34.99,nan,nan,nan,nan,nan,nan,0.0
2026-06-12 17:08:50,35.99,nan,nan,nan,nan,nan,nan,0.0
2026-06-12 17:08:51,36.99,nan,nan,nan,nan,nan,nan,0.0
2026-06-12 17:08:52,37.99,nan,nan,nan,nan,nan,nan,0.0
2026-06-12 17:08:53,39.0,nan,nan,nan,nan,nan,nan,0.0
2026-06-12 17:08:54,40.0,nan,nan,nan,nan,nan,nan,0.0
2026-06-12 17:08:55,41.0,nan,nan,nan,nan,nan,nan,0.0
2026-06-12 17:08:56,42.0,nan,nan,nan,nan,nan,nan,0.0
2026-06-12 17:08:57,43.01,nan,nan,nan,nan,nan,nan,0.0
2026-06-12 17:08:58,44.01,nan,nan,nan,nan,nan,nan,0.0
2026-06-12 17:08:59,45.01,nan,nan,nan,nan,nan,nan,0.0
2026-06-12 17:09:00,46.01,nan,nan,nan,nan,nan,nan,0.0
2026-06-12 17:09:01,47.04,nan,nan,nan,nan,nan,nan,0.0
2026-06-12 17:09:02,48.08,28.16,53.24,nan,nan,nan,nan,0.0
2026-06-12 17:09:03,49.12,28.17,53.87,nan,nan,nan,nan,0.0
2026-06-12 17:09:04,50.17,28.18,54.26,nan,nan,nan,nan,0.0
2026-06-12 17:09:05,51.21,28.2,54.51,nan,nan,nan,nan,0.0
2026-06-12 17:09:06,52.26,28.21,54.62,nan,nan,nan,nan,0.0
2026-06-12 17:09:07,53.3,28.23,54.45,nan,nan,nan,nan,0.0
2026-06-12 17:09:08,54.35,28.24,54.18,nan,nan,nan,nan,0.0
2026-06-12 17:09:09,55.39,28.25,53.88,nan,nan,nan,nan,0.0
2026-06-12 17:09:11,56.43,28.27,53.43,nan,nan,nan,nan,0.0
2026-06-12 17:09:12,57.48,28.29,52.98,nan,nan,nan,nan,0.0
2026-06-12 17:09:13,58.52,28.3,52.55,nan,nan,nan,nan,0.0
2026-06-12 17:09:14,59.57,28.31,52.13,nan,nan,nan,nan,0.0
2026-06-12 17:09:15,60.61,28.34,51.73,nan,nan,nan,nan,0.0
2026-06-12 17:09:16,61.65,28.35,51.31,nan,nan,nan,nan,0.0
2026-06-12 17:09:17,62.7,28.38,50.88,nan,nan,nan,nan,0.0
2026-06-12 17:09:18,63.74,28.38,50.51,nan,nan,nan,nan,0.0
2026-06-12 17:09:19,64.79,28.4,50.21,nan,nan,nan,nan,0.0
2026-06-12 17:09:20,65.83,28.4,49.83,nan,nan,nan,nan,0.0
2026-06-12 17:09:21,66.87,28.42,49.62,nan,nan,nan,nan,0.0
2026-06-12 17:09:22,67.92,28.43,49.48,nan,nan,nan,nan,0.0
2026-06-12 17:09:23,68.96,28.43,49.33,nan,nan,nan,nan,0.0
2026-06-12 17:09:24,70.01,28.45,49.14,nan,nan,nan,nan,0.0
2026-06-12 17:09:25,71.05,28.46,48.97,nan,nan,nan,nan,0.0
2026-06-12 17:09:26,72.1,28.47,48.89,nan,nan,nan,nan,0.0
2026-06-12 17:09:27,73.14,28.48,48.8,nan,nan,nan,nan,0.0
2026-06-12 17:09:28,74.18,28.51,48.71,nan,nan,nan,nan,0.0
2026-06-12 17:09:29,75.23,28.51,48.61,nan,nan,nan,nan,0.0
2026-06-12 17:09:30,76.27,28.52,48.5,nan,nan,nan,nan,0.0
2026-06-12 17:09:31,77.32,28.52,48.43,nan,nan,nan,nan,0.0
2026-06-12 17:09:32,78.36,28.53,48.41,nan,nan,nan,nan,0.0
2026-06-12 17:09:34,79.41,28.52,48.38,nan,nan,nan,nan,0.0
2026-06-12 17:09:35,80.45,28.54,48.33,nan,nan,nan,nan,0.0
2026-06-12 17:09:36,81.49,28.55,48.28,nan,nan,nan,nan,0.0
2026-06-12 17:09:37,82.54,28.56,48.24,nan,nan,nan,nan,0.0
2026-06-12 17:09:38,83.58,28.56,48.14,nan,nan,nan,nan,0.0
2026-06-12 17:09:39,84.63,28.58,48.09,nan,nan,nan,nan,0.0
